ID_Aluno,Idade,Horas_Estudo_Semana,Pontuacao_Prova_Final,Aprovado
1356,18,26,73,True
1357,21,37,86,True
1358,22,22,47,False
1359,19,5,11,False
1360,21,17,41,False
1361,22,11,27,False
1362,21,20,50,False
1363,22,21,59,False
1364,22,24,68,True
1365,18,35,82,True
1366,20,28,72,True
1367,22,18,44,False
1368,24,25,62,True
1369,23,31,87,True
1370,24,20,56,False
1371,21,31,78,True
1372,18,23,64,True
1373,24,7,12,False
1374,19,22,47,False
1375,19,26,56,False
1376,23,8,17,False
1377,22,38,87,True
1378,23,13,31,False
1379,21,5,4,False
1380,19,10,26,False
1381,22,38,98,True
1382,19,38,89,True
1383,18,10,19,False
1384,18,10,25,False
1385,20,11,29,False
1386,23,31,68,True
1387,18,25,57,False
1388,21,19,40,False
1389,23,8,18,False
1390,18,8,12,False
1391,23,27,74,True
1392,19,7,18,False
1393,19,36,85,True
1394,23,19,50,False
1395,18,9,27,False
1396,22,34,94,True
1397,23,37,95,True
1398,23,34,75,True
1399,18,22,60,True
1400,22,8,16,False
1401,19,20,59,False
1402,19,16,37,False
1403,18,38,95,True
1404,24,14,27,False
1405,18,31,82,True
1406,19,32,73,True
1407,19,10,31,False
1408,21,21,56,False
1409,20,39,97,True
1410,21,26,56,False
1411,23,39,100,True
1412,23,31,81,True
1413,18,7,12,False
1414,18,16,31,False
1415,24,31,78,True
1416,20,23,58,False
1417,19,12,39,False
1418,22,5,17,False
1419,23,37,90,True
1420,18,27,70,True
1421,20,24,68,True
1422,18,25,69,True
1423,21,18,51,False
1424,22,31,75,True
1425,18,32,73,True
1426,19,19,43,False
1427,18,15,45,False
1428,19,26,61,True
1429,19,15,29,False
1430,23,10,22,False
1431,21,25,58,False
1432,18,35,93,True
1433,22,22,49,False
1434,22,9,28,False
1435,18,9,14,False
1436,20,28,75,True
1437,22,22,61,True
1438,23,31,71,True
1439,19,13,37,False
1440,20,26,58,False
1441,23,18,53,False
1442,24,15,36,False
1443,21,5,14,False
1444,19,7,25,False
1445,23,8,28,False
1446,19,26,70,True
1447,24,27,68,True
1448,19,16,34,False
1449,23,37,93,True
1450,18,27,61,True
1451,20,23,57,False
1452,20,38,94,True
1453,20,5,9,False
1454,21,23,56,False
1455,21,12,29,False
1456,18,13,37,False
1457,18,30,74,True
1458,19,18,46,False
1459,19,22,45,False
1460,22,25,62,True
1461,23,37,83,True
1462,18,26,63,True
1463,19,19,44,False
1464,20,20,42,False
1465,23,20,51,False
1466,21,23,52,False
1467,22,37,86,True
1468,18,33,87,True
1469,21,33,89,True
1470,24,23,63,True
1471,18,23,59,False
1472,24,38,88,True
1473,21,39,100,True
1474,23,20,57,False
1475,20,10,25,False
1476,18,14,39,False
1477,21,30,78,True
1478,20,9,16,False
1479,21,18,51,False
1480,21,13,27,False
1481,18,31,76,True
1482,21,21,43,False
1483,20,33,74,True
1484,22,23,63,True
1485,22,18,38,False
1486,20,7,23,False
1487,23,21,61,True
1488,21,6,13,False
1489,18,29,73,True
1490,21,33,89,True
1491,24,5,11,False
1492,20,39,91,True
1493,20,5,13,False
1494,20,28,77,True
1495,23,38,100,True
1496,21,11,32,False
1497,18,17,35,False
1498,23,16,34,False
1499,20,22,52,False
1500,20,22,57,False
1501,22,27,76,True
1502,22,39,92,True
1503,20,34,77,True
1504,19,21,43,False
1505,22,7,17,False
1506,20,17,36,False
1507,19,11,37,False
1508,21,33,86,True
1509,18,10,24,False
1510,24,36,82,True
1511,22,36,92,True
1512,24,5,20,False
1513,22,10,23,False
1514,19,26,70,True
1515,24,29,76,True
1516,22,35,94,True
1517,18,16,44,False
1518,21,10,35,False
1519,22,32,86,True
1520,22,8,24,False
1521,21,39,97,True
1522,20,17,45,False
1523,23,27,68,True
1524,24,12,34,False
1525,18,24,66,True
1526,24,15,37,False
1527,19,13,40,False
1528,21,31,84,True
1529,21,27,60,True
1530,23,16,46,False
1531,18,9,32,False
1532,18,14,26,False
1533,23,24,54,False
1534,18,38,88,True
1535,22,22,59,False
1536,19,22,46,False
1537,22,38,88,True
1538,21,5,4,False
1539,18,14,35,False
1540,24,9,22,False
1541,21,26,61,True
1542,22,36,83,True
1543,23,10,19,False
1544,19,22,50,False
1545,20,19,48,False
1546,20,32,82,True
1547,20,10,16,False
1548,18,6,9,False
1549,21,27,74,True
1550,22,29,77,True
1551,24,34,94,True
1552,21,11,32,False
1553,21,9,17,False
1554,24,19,57,False
1555,23,22,48,False
1556,21,12,33,False
1557,23,11,36,False
1558,19,21,53,False
1559,22,29,70,True
1560,24,36,97,True
1561,20,11,35,False
1562,18,12,24,False
1563,23,20,55,False
1564,23,24,62,True
1565,18,34,77,True
1566,21,15,40,False
1567,20,28,78,True
1568,24,22,60,True
1569,23,28,62,True
1570,18,6,16,False
1571,20,8,15,False
1572,23,30,75,True
1573,20,21,60,True
1574,21,16,50,False
1575,20,7,11,False
1576,18,20,45,False
1577,22,26,56,False
1578,21,11,30,False
1579,20,35,96,True
1580,21,19,47,False
1581,20,12,35,False
1582,23,18,35,False
1583,18,35,86,True
1584,24,17,33,False
1585,22,35,79,True
1586,19,16,44,False
1587,24,16,31,False
1588,23,15,36,False
1589,21,36,85,True
1590,22,35,79,True
1591,23,13,27,False
1592,18,17,51,False
1593,24,14,29,False
1594,20,17,47,False
1595,21,33,74,True
1596,22,6,16,False
1597,20,31,85,True
1598,20,31,72,True
1599,20,12,37,False
1600,19,21,59,False
1601,22,6,18,False
1602,21,37,97,True
1603,18,36,99,True
1604,21,15,43,False
1605,23,6,8,False
1606,18,37,86,True
1607,24,38,100,True
1608,21,30,74,True
1609,21,37,97,True
1610,20,28,66,True
1611,18,8,23,False
1612,20,34,79,True
1613,22,20,51,False
1614,24,24,65,True
1615,23,13,35,False
1616,23,8,29,False
1617,19,35,78,True
1618,18,20,49,False
1619,19,17,35,False
1620,21,32,78,True
1621,18,36,85,True
1622,22,34,79,True
1623,24,5,21,False
1624,20,6,19,False
1625,18,33,90,True
1626,20,26,69,True
1627,19,29,69,True
1628,20,39,100,True
1629,23,27,66,True
1630,20,19,43,False
1631,21,38,87,True
1632,19,8,20,False
1633,19,8,20,False
1634,20,29,72,True
1635,20,32,72,True
1636,24,24,69,True
1637,20,14,44,False
1638,18,18,50,False
1639,24,26,68,True
1640,19,25,59,False
1641,22,20,56,False
1642,22,22,53,False
1643,22,27,62,True
1644,24,37,92,True
1645,21,20,40,False
1646,21,12,39,False
1647,21,34,85,True
1648,24,30,76,True
1649,19,27,61,True
1650,18,24,58,False
1651,18,9,32,False
1652,21,39,100,True
1653,18,16,37,False
1654,23,9,31,False
1655,24,14,42,False
1656,21,16,34,False
1657,19,18,47,False
1658,24,38,94,True
1659,21,28,70,True
1660,24,11,36,False
1661,20,22,58,False
1662,20,21,60,True
1663,23,23,60,True
1664,22,37,90,True
1665,23,37,93,True
1666,20,38,100,True
1667,20,12,25,False
1668,20,35,97,True
1669,18,21,57,False
1670,21,6,14,False
1671,21,12,28,False
1672,20,26,67,True
1673,24,33,76,True
1674,22,29,64,True
1675,21,5,15,False
1676,18,30,71,True
1677,22,38,98,True
1678,21,25,72,True
1679,23,32,88,True
1680,18,33,89,True
1681,21,36,81,True
1682,19,12,33,False
1683,19,29,82,True
1684,24,10,22,False
1685,20,20,42,False
1686,23,21,47,False
1687,21,37,86,True
1688,22,8,22,False
1689,20,9,13,False
1690,21,39,96,True
1691,21,23,59,False
1692,21,39,90,True
1693,20,21,54,False
1694,20,34,88,True
1695,22,18,51,False
1696,21,10,33,False
1697,23,12,35,False
1698,18,5,16,False
1699,24,11,37,False
1700,22,30,68,True
1701,18,7,21,False
1702,20,7,15,False
1703,23,25,55,False
1704,18,30,85,True
1705,23,28,64,True
1706,21,33,78,True
1707,23,36,93,True
1708,23,38,89,True
1709,23,9,21,False
1710,22,19,43,False
1711,22,36,94,True
1712,18,18,39,False
1713,20,20,58,False
1714,24,29,69,True
1715,23,12,31,False
1716,22,29,71,True
1717,21,24,51,False
1718,22,37,84,True
1719,19,26,69,True
1720,20,12,28,False
1721,22,7,10,False
1722,18,31,70,True
1723,22,31,78,True
1724,18,35,93,True
1725,22,26,56,False
1726,22,19,50,False
1727,18,8,14,False
1728,20,28,61,True
1729,20,15,31,False
1730,18,7,26,False
1731,21,24,68,True
1732,22,17,40,False
1733,19,10,16,False
1734,24,6,22,False
1735,20,26,59,False
1736,20,33,89,True
1737,18,22,52,False
1738,21,23,51,False
1739,21,20,48,False
1740,22,10,32,False
1741,20,16,38,False
1742,18,6,22,False
1743,20,12,39,False
1744,20,36,85,True
1745,24,34,77,True
1746,23,14,34,False
1747,22,24,60,True
1748,19,19,42,False
1749,22,20,53,False
1750,22,7,27,False
1751,22,9,28,False
1752,19,30,83,True
1753,21,38,99,True
1754,22,28,72,True
1755,18,13,26,False
1756,23,38,97,True
1757,18,14,29,False
1758,21,37,96,True
1759,21,13,33,False
1760,18,14,32,False
1761,20,38,92,True
1762,18,25,55,False
1763,22,17,45,False
1764,21,38,91,True
1765,24,25,60,True
1766,21,5,6,False
1767,23,13,31,False
1768,18,17,41,False
1769,21,24,67,True
1770,20,38,100,True
1771,19,5,10,False
1772,21,26,62,True
1773,23,26,56,False
1774,19,14,42,False
1775,20,26,58,False
1776,19,38,92,True
1777,18,29,66,True
1778,23,38,91,True
1779,23,33,88,True
1780,22,23,64,True
1781,19,18,37,False
1782,21,37,96,True
1783,20,21,61,True
1784,19,32,87,True
1785,21,21,45,False
1786,22,7,16,False
1787,21,30,72,True
1788,22,29,66,True
1789,19,7,8,False
1790,18,34,87,True
1791,22,31,87,True
1792,24,18,39,False
1793,24,36,87,True
1794,22,9,16,False
1795,18,31,75,True
1796,18,30,81,True
1797,18,37,86,True
1798,24,12,39,False
1799,18,20,57,False
1800,20,12,26,False
1801,18,34,83,True
1802,23,36,86,True
1803,20,17,47,False
1804,23,6,23,False
1805,19,11,20,False
1806,21,7,9,False
1807,21,24,57,False
1808,21,18,51,False
1809,23,15,46,False
1810,19,26,67,True
1811,18,15,41,False
1812,24,5,8,False
1813,21,19,53,False
1814,21,14,36,False
1815,19,8,15,False
1816,19,17,40,False
1817,23,37,98,True
1818,18,5,17,False
1819,24,23,49,False
1820,23,36,87,True
1821,19,18,46,False
1822,19,5,9,False
1823,21,37,93,True
1824,19,27,65,True
1825,19,18,36,False
1826,20,39,90,True
1827,22,26,66,True
1828,20,5,9,False
1829,19,38,85,True
1830,18,6,13,False
1831,24,36,94,True
1832,22,36,95,True
1833,22,37,90,True
1834,21,8,17,False
1835,20,33,74,True
1836,20,38,94,True
1837,22,6,20,False
1838,21,34,92,True
1839,22,36,89,True
1840,18,6,11,False
1841,19,20,59,False
1842,21,39,96,True
1843,18,16,31,False
1844,23,37,94,True
1845,23,14,39,False
1846,19,34,87,True
1847,18,33,91,True
1848,20,21,52,False
1849,22,28,72,True
1850,19,39,100,True
1851,23,18,46,False
1852,22,31,86,True
1853,18,11,19,False
1854,18,9,19,False
1855,22,33,90,True
1856,18,36,88,True
1857,23,13,42,False
1858,19,38,100,True
1859,19,9,29,False
1860,18,10,33,False
1861,22,26,75,True
1862,20,33,73,True
1863,22,5,16,False
1864,18,32,75,True
1865,22,20,48,False
1866,21,22,56,False
1867,18,29,74,True
1868,24,12,36,False
1869,18,34,80,True
1870,21,30,80,True
1871,20,7,13,False
1872,23,33,89,True
1873,20,16,31,False
1874,22,33,80,True
1875,20,30,65,True
1876,22,13,23,False
1877,22,15,37,False
1878,21,36,84,True
1879,18,35,81,True
1880,19,25,60,True
1881,18,32,76,True
1882,19,24,51,False
1883,24,14,44,False
1884,19,7,15,False
1885,18,6,21,False
1886,18,9,30,False
1887,23,16,47,False
1888,21,19,48,False
1889,22,33,74,True
1890,21,19,53,False
1891,23,31,69,True
1892,19,39,100,True
1893,24,36,81,True
1894,21,39,91,True
1895,19,18,44,False
1896,23,21,61,True
1897,18,22,53,False
1898,22,35,88,True
1899,18,8,13,False
1900,20,14,27,False
1901,18,24,65,True
1902,21,11,36,False
1903,23,14,36,False
1904,23,34,88,True
1905,24,5,16,False
1906,22,9,22,False
1907,22,16,44,False
1908,21,15,39,False
1909,18,35,85,True
1910,18,24,64,True
1911,23,34,77,True
1912,19,5,3,False
1913,18,17,39,False
1914,19,8,10,False
1915,24,27,61,True
1916,18,38,85,True
1917,24,38,97,True
1918,22,9,13,False
1919,19,16,36,False
1920,23,25,54,False
1921,22,12,35,False
1922,18,7,21,False
1923,22,29,63,True
1924,18,13,41,False
1925,20,20,55,False
1926,20,8,15,False
1927,21,14,32,False
1928,22,38,100,True
1929,22,11,23,False
1930,24,12,29,False
1931,19,14,42,False
1932,24,35,82,True
1933,21,9,20,False
1934,20,32,78,True
1935,24,28,79,True
1936,22,16,39,False
1937,18,19,52,False
1938,19,13,26,False
1939,24,22,55,False
1940,21,11,30,False
1941,19,13,31,False
1942,24,27,69,True
1943,22,22,49,False
1944,23,38,90,True
1945,24,30,65,True
1946,23,20,41,False
1947,23,6,11,False
1948,19,14,32,False
1949,23,10,31,False
1950,21,6,24,False
1951,20,7,19,False
1952,23,27,65,True
1953,23,12,35,False
1954,19,17,52,False
1955,21,33,78,True
1956,18,23,63,True
1957,20,22,63,True
1958,18,38,99,True
1959,23,11,19,False
1960,21,33,82,True
1961,18,36,85,True
1962,19,6,13,False
1963,21,14,40,False
1964,20,26,68,True
1965,18,34,82,True
1966,21,29,74,True
1967,22,17,41,False
1968,23,10,24,False
1969,23,6,20,False
1970,22,13,36,False
1971,24,32,90,True
1972,21,17,42,False
1973,18,37,83,True
1974,18,25,65,True
1975,20,39,100,True
1976,22,7,16,False
1977,23,38,86,True
1978,22,10,25,False
1979,18,15,38,False
1980,18,24,56,False
1981,24,37,90,True
1982,18,17,46,False
1983,19,15,42,False
1984,21,18,38,False
1985,23,35,94,True
1986,22,35,79,True
1987,22,22,60,True
1988,21,11,22,False
1989,20,25,69,True
1990,18,22,50,False
1991,23,25,71,True
1992,23,29,68,True
1993,20,29,77,True
1994,21,19,52,False
1995,22,29,67,True
1996,19,35,96,True
1997,21,14,34,False
1998,23,37,84,True
1999,24,8,24,False
2000,19,17,33,False
2001,23,36,90,True
2002,22,12,31,False
2003,22,8,27,False
2004,19,11,30,False
2005,23,37,90,True
2006,21,30,79,True
2007,21,35,93,True
2008,21,6,10,False
2009,19,13,28,False
2010,18,25,55,False
2011,21,12,27,False
2012,24,5,20,False
2013,21,22,48,False
2014,24,13,41,False
2015,24,7,20,False
2016,23,14,26,False
2017,19,33,86,True
2018,18,35,93,True
2019,20,11,25,False
2020,20,20,48,False
2021,19,34,89,True
2022,24,36,86,True
2023,24,11,18,False
2024,18,13,29,False
2025,21,22,51,False
2026,24,38,85,True
2027,22,17,46,False
2028,22,22,57,False
2029,22,39,100,True
2030,20,34,85,True
2031,21,38,100,True
2032,18,7,18,False
2033,21,33,78,True
2034,23,22,56,False
2035,23,6,14,False
2036,22,8,13,False
2037,18,38,90,True
2038,22,6,19,False
2039,24,18,42,False
2040,24,21,50,False
2041,24,25,66,True
2042,24,11,31,False
2043,21,32,73,True
2044,21,35,81,True
2045,23,21,60,True
2046,23,9,24,False
2047,21,33,85,True
2048,21,17,40,False
2049,18,6,19,False
2050,22,33,79,True
2051,20,21,56,False
2052,20,19,46,False
2053,19,6,22,False
2054,19,38,100,True
2055,18,26,62,True
2056,22,16,30,False
2057,18,34,78,True
2058,22,7,27,False
2059,19,11,21,False
2060,23,19,42,False
2061,21,18,44,False
2062,22,26,68,True
2063,19,22,63,True
2064,21,30,73,True
2065,20,28,67,True
2066,22,20,59,False
2067,18,35,78,True
2068,24,14,35,False
2069,21,38,91,True
2070,23,17,44,False
2071,23,27,77,True
2072,24,29,63,True
2073,24,36,98,True
2074,22,11,34,False
2075,21,37,92,True
2076,23,29,72,True
2077,24,36,99,True
2078,22,38,91,True
2079,19,34,84,True
2080,24,29,81,True
2081,19,9,25,False
2082,24,26,72,True
2083,18,19,47,False
2084,23,12,34,False
2085,24,15,45,False
2086,24,9,29,False
2087,19,19,39,False
2088,21,37,91,True
2089,18,30,76,True
2090,20,37,92,True
2091,19,12,38,False
2092,20,25,61,True
2093,19,28,75,True
2094,24,13,23,False
2095,23,39,100,True
2096,23,36,96,True
2097,22,35,83,True
2098,23,12,28,False
2099,20,25,62,True
2100,22,24,67,True
2101,21,26,67,True
2102,18,23,48,False
2103,22,29,75,True
2104,21,31,80,True
2105,23,27,60,True
2106,19,10,24,False
2107,19,22,64,True
2108,18,6,10,False
2109,22,29,69,True
2110,18,15,37,False
2111,20,15,33,False
2112,23,29,66,True
2113,22,32,90,True
2114,19,32,80,True
2115,24,13,32,False
2116,21,38,86,True
2117,18,29,78,True
2118,21,34,94,True
2119,19,33,75,True
2120,24,14,44,False
2121,21,12,22,False
2122,21,35,85,True
2123,20,24,53,False
2124,20,25,65,True
2125,20,15,45,False
2126,23,18,49,False
2127,18,7,26,False
2128,19,18,50,False
2129,18,8,26,False
2130,22,8,28,False
2131,19,9,15,False
2132,19,21,51,False
2133,20,5,22,False
2134,19,15,28,False
2135,23,33,73,True
2136,24,21,52,False
2137,22,28,77,True
2138,20,14,35,False
2139,20,25,69,True
2140,20,21,45,False
2141,23,19,57,False
2142,24,13,30,False
2143,20,23,48,False
2144,23,29,63,True
2145,20,26,73,True
2146,20,32,89,True
2147,22,38,100,True
2148,19,7,11,False
2149,22,10,28,False
2150,24,32,79,True
2151,20,38,99,True
2152,18,34,89,True
2153,22,19,54,False
2154,23,7,25,False
2155,19,16,47,False
2156,20,29,64,True
2157,22,30,78,True
2158,24,24,62,True
2159,22,11,34,False
2160,22,30,84,True
2161,22,28,73,True
2162,19,30,85,True
2163,18,32,77,True
2164,20,24,69,True
2165,20,13,23,False
2166,23,22,60,True
2167,20,31,74,True
2168,19,30,70,True
2169,19,33,90,True
2170,20,16,41,False
2171,22,37,89,True
2172,23,27,67,True
2173,23,5,20,False
2174,18,23,58,False
2175,19,17,51,False
2176,23,34,89,True
2177,21,13,37,False
2178,24,17,38,False
2179,18,38,95,True
2180,20,32,86,True
2181,19,11,24,False
2182,21,21,62,True
2183,24,32,87,True
2184,20,11,22,False
2185,23,17,40,False
2186,19,10,22,False
2187,24,15,44,False
2188,19,28,79,True
2189,24,37,97,True
2190,22,38,96,True
2191,23,33,92,True
2192,21,38,92,True
2193,20,18,41,False
2194,20,15,37,False
2195,20,31,79,True
2196,22,16,48,False
2197,23,19,54,False
2198,19,39,89,True
2199,21,21,59,False
2200,23,11,27,False
2201,23,39,95,True
2202,21,20,45,False
2203,24,18,46,False
2204,21,14,27,False
2205,24,13,23,False
2206,19,28,65,True
2207,20,19,48,False
2208,19,28,79,True
2209,21,22,61,True
2210,24,23,65,True
2211,20,35,94,True
2212,22,14,37,False
2213,22,33,74,True
2214,18,26,57,False
2215,20,32,87,True
2216,21,8,29,False
2217,21,34,91,True
2218,23,28,63,True
2219,20,29,63,True
2220,19,23,57,False
2221,23,15,30,False
2222,23,15,39,False
2223,23,5,10,False
2224,20,24,66,True
2225,23,6,11,False
2226,18,20,46,False
2227,18,15,47,False
2228,22,37,90,True
2229,19,13,39,False
2230,18,16,48,False
2231,18,30,71,True
2232,19,8,18,False
2233,23,9,13,False
2234,23,34,77,True
2235,18,26,75,True
2236,18,31,72,True
2237,21,13,35,False
2238,21,32,84,True
2239,19,27,60,True
2240,24,27,74,True
2241,18,33,84,True
2242,22,35,89,True
2243,19,13,28,False
2244,18,21,60,True
2245,20,27,64,True
2246,19,18,43,False
2247,21,36,96,True
2248,19,8,11,False
2249,23,14,42,False
2250,18,12,27,False
2251,20,9,29,False
2252,19,9,15,False
2253,24,20,51,False
2254,21,25,55,False
2255,21,15,36,False
2256,21,31,71,True
2257,23,22,47,False
2258,22,33,90,True
2259,23,28,66,True
2260,19,28,80,True
2261,20,24,68,True
2262,20,32,72,True
2263,22,37,100,True
2264,18,9,21,False
2265,20,22,53,False
2266,20,29,66,True
2267,18,27,73,True
2268,23,15,45,False
2269,20,24,65,True
2270,20,6,10,False
2271,20,13,42,False
2272,19,17,50,False
2273,21,6,16,False
2274,24,15,31,False
2275,23,13,40,False
2276,21,38,100,True
2277,18,10,16,False
2278,19,28,65,True
2279,18,22,63,True
2280,24,21,52,False
2281,21,26,63,True
2282,22,36,89,True
2283,20,16,35,False
2284,23,32,81,True
2285,23,12,27,False
2286,18,24,65,True
2287,24,25,56,False
2288,18,30,72,True
2289,20,27,76,True
2290,24,8,22,False
2291,23,7,13,False
2292,24,38,92,True
2293,19,25,62,True
2294,23,16,45,False
2295,20,9,31,False
2296,19,19,51,False
2297,24,37,98,True
2298,23,17,41,False
2299,18,6,12,False
2300,22,25,64,True
2301,18,21,60,True
2302,18,30,83,True
2303,21,11,30,False
2304,20,24,59,False
2305,19,19,53,False
2306,19,19,55,False
2307,20,33,74,True
2308,20,36,95,True
2309,23,8,15,False
2310,18,17,34,False
2311,21,10,26,False
2312,19,26,59,False
2313,22,26,65,True
2314,19,9,22,False
2315,24,11,20,False
2316,23,35,82,True
2317,22,18,46,False
2318,23,18,51,False
2319,24,6,8,False
2320,19,38,92,True
2321,18,20,50,False
2322,23,30,73,True
2323,20,25,60,True
2324,21,5,22,False
2325,19,38,95,True
2326,22,32,83,True
2327,22,5,13,False
2328,18,13,40,False
2329,18,22,54,False
2330,21,36,90,True
2331,21,20,47,False
2332,20,38,96,True
2333,24,31,69,True
2334,20,20,52,False
2335,22,13,24,False
2336,19,18,44,False
2337,20,12,21,False
2338,23,10,34,False
2339,21,29,70,True
2340,23,14,36,False
2341,21,35,87,True
2342,21,9,25,False
2343,18,10,34,False
2344,19,38,87,True
2345,22,21,49,False
2346,21,13,33,False
2347,22,28,67,True
2348,18,28,76,True
2349,21,25,57,False
2350,24,12,22,False
2351,22,31,79,True
2352,23,22,47,False
2353,19,13,33,False
2354,21,23,52,False
2355,21,34,80,True
2356,22,39,96,True
2357,20,33,88,True
2358,19,25,70,True
2359,23,19,44,False
2360,22,13,31,False
2361,19,10,17,False
2362,19,34,80,True
2363,21,28,75,True
2364,24,10,16,False
2365,18,25,68,True
2366,24,15,28,False
2367,19,16,42,False
2368,21,7,27,False
2369,24,30,80,True
2370,24,12,40,False
2371,20,28,74,True
2372,20,17,44,False
